state,region,year,total_damages_cr,crops_damage_cr,houses_damage_cr,public_util_damage_cr,deflator_index,total_damages_cr_real_2022,crops_damage_cr_real_2022,houses_damage_cr_real_2022,public_util_damage_cr_real_2022
West Bengal,Indo_Gangetic_Plain,1970,86.99,60.89,11.25,14.85,2.66026017117103,3269.9809192612743,2288.8738725579838,422.89096840659084,558.2160782967
West Bengal,Indo_Gangetic_Plain,1971,159.0,123.93,21.26,13.81,2.80191479682417,5674.690757199987,4423.046701508141,758.7668270318978,492.8772286599486
West Bengal,Indo_Gangetic_Plain,1972,15.07,10.09,1.92,3.06,3.10563122882567,485.2475677126163,324.89369331256125,61.82318049158747,98.53069390846754
West Bengal,Indo_Gangetic_Plain,1973,44.25,34.93,3.34,5.98,3.65935644592502,1209.229017557878,954.5394256112244,91.272879517363,163.41671242929064
West Bengal,Indo_Gangetic_Plain,1974,26.82,26.26,0.15,0.41,4.26928025708201,628.2089341759698,615.0919691074187,3.513472786219071,9.603492282332127
West Bengal,Indo_Gangetic_Plain,1975,4.51,3.94,0.33,0.24,4.19889342115158,107.40925162046852,93.83424642675077,7.859213533205014,5.715791660512737
West Bengal,Indo_Gangetic_Plain,1976,21.01,16.9,2.6,1.51,4.45006531955297,472.1279013070881,379.76970642978523,58.426108681505426,33.93208619579738
West Bengal,Indo_Gangetic_Plain,1977,39.83,39.47,0.0,0.36,4.70092570737406,847.2799290897337,839.6218629468187,0.0,7.6580661429149925
West Bengal,Indo_Gangetic_Plain,1978,268.56,207.35,0.09,61.12,4.81658175141862,5575.738435684217,4304.920184089672,1.868545052172995,1268.9497065423716
West Bengal,Indo_Gangetic_Plain,1979,0.01,0.0,0.0,0.01,5.57413581029161,0.17940000639268333,0.0,0.0,0.17940000639268333
West Bengal,Indo_Gangetic_Plain,1980,78.02,33.38,26.27,18.37,6.21562524163142,1255.2236817212297,537.0336643918823,422.64452856724824,295.54548876209935
West Bengal,Indo_Gangetic_Plain,1981,67.13,28.75,20.78,17.6,6.88862716034943,974.5047661513267,417.3545661678928,301.6566220858718,255.49357789756223
West Bengal,Indo_Gangetic_Plain,1982,6.77,4.66,1.8,0.31,7.44632098471959,90.91738072925607,62.58123991112752,24.173011124469856,4.163129693658697
West Bengal,Indo_Gangetic_Plain,1983,14.43,9.56,3.93,0.94,8.08319436421132,178.51853301820165,118.2700745428973,48.61939256836678,11.6290659069376
West Bengal,Indo_Gangetic_Plain,1984,298.49,124.67,33.78,140.04,8.72364467527372,3421.620333139421,1429.1045158380234,387.22347433230476,1605.2923429690927
West Bengal,Indo_Gangetic_Plain,1985,6.13,2.85,2.71,0.57,9.35120495613869,65.55304935302377,30.47735573509262,28.98022247091263,6.095471147018523
West Bengal,Indo_Gangetic_Plain,1986,360.93,139.5,21.43,200.0,9.98609570765228,3614.325463788833,1396.942349482011,214.59838386666303,2002.784730440159
West Bengal,Indo_Gangetic_Plain,1987,491.17,244.22,122.22,124.73,10.9175880607911,4498.88745815538,2236.940967548317,1119.478032322313,1142.4684582847499
West Bengal,Indo_Gangetic_Plain,1988,108.13,62.98,43.67,1.48,11.8163801753813,915.0856556332047,532.9889447126536,369.57172460466154,12.524986315889604
West Bengal,Indo_Gangetic_Plain,1989,7.08,1.24,0.26,5.58,12.8133055864533,55.255062421091694,9.677440311038659,2.0291407103790737,43.54848139967396
West Bengal,Indo_Gangetic_Plain,1990,83.79,14.27,54.08,15.45,14.1802679594129,590.8915137557749,100.63279509839964,381.3750216483148,108.95421753821125
West Bengal,Indo_Gangetic_Plain,1991,176.24,100.35,10.94,64.95,16.1303127348422,1092.6012588665667,622.1206101183611,67.82261559237539,402.6580331558302
West Bengal,Indo_Gangetic_Plain,1992,13.01,2.28,3.83,6.9,17.5764198477346,74.01962466023387,12.971924998104013,21.79055822049929,39.25714144163057
West Bengal,Indo_Gangetic_Plain,1993,661.03,54.77,245.27,361.0,19.3097682064243,3423.293293495244,283.6388268077614,1270.186142982283,1869.5201109658913
West Bengal,Indo_Gangetic_Plain,1994,0.0,0.0,0.0,0.0,21.2368917187623,0.0,0.0,0.0,0.0
West Bengal,Indo_Gangetic_Plain,1995,1647.79,705.66,912.87,29.26,23.1615279764214,7114.340650053234,3046.690186927075,3941.320283054331,126.33018007182811
West Bengal,Indo_Gangetic_Plain,1996,0.0,0.0,0.0,0.0,24.9160179568326,0.0,0.0,0.0,0.0
West Bengal,Indo_Gangetic_Plain,1997,0.0,0.0,0.0,0.0,26.5296468670007,0.0,0.0,0.0,0.0
West Bengal,Indo_Gangetic_Plain,1998,1412.66,149.73,627.15,635.78,28.6547160249704,4929.938927920188,522.5317880293132,2188.644966690602,2218.7621732002726
West Bengal,Indo_Gangetic_Plain,1999,2239.36,1261.2,921.0,57.16,29.5339560481166,7582.323195550383,4270.33885316704,3118.44440514339,193.53993723995242
West Bengal,Indo_Gangetic_Plain,2000,5660.0,3866.0,361.0,1433.0,30.6104599330265,18490.411488045836,12629.669754909046,1179.335432364761,4681.406300772029
West Bengal,Indo_Gangetic_Plain,2001,77.44,57.78,10.73,8.93,31.594774786071,245.1038202498614,182.87834109035373,33.96131187088085,28.264167288626837
West Bengal,Indo_Gangetic_Plain,2002,201.91,165.07,14.04,22.8,32.768736707346,616.1665669422538,503.7423367102067,42.84571640765313,69.57851382439398
West Bengal,Indo_Gangetic_Plain,2003,17.97,13.15,1.18,3.64,34.0361652784497,52.79678204929232,38.63537473278765,3.4669005463642146,10.69450677014046
West Bengal,Indo_Gangetic_Plain,2004,90.36,14.22,73.65,2.49,35.9848763872227,251.10548950526479,39.51660093807952,204.66931498520088,6.919573581984388
West Bengal,Indo_Gangetic_Plain,2005,1017.89,400.0,106.15,511.74,38.0079113271814,2678.100333474665,1052.4124742259635,279.2839603477151,1346.4038989009864
West Bengal,Indo_Gangetic_Plain,2006,64.28,31.72,31.59,0.97,41.2009324749758,156.01588638568248,76.98854878895222,76.67302194965323,2.354315647077038
West Bengal,Indo_Gangetic_Plain,2007,159.72,78.38,79.47,1.88,44.062097550747,362.48841720721083,177.8853126765664,180.35909413634513,4.266705637049564
West Bengal,Indo_Gangetic_Plain,2008,383.25,68.14,262.6,52.51,48.113153416174,796.5597197193158,141.6244730637291,545.7966924939135,109.13855416167324
West Bengal,Indo_Gangetic_Plain,2009,7.84,1.79,3.39,2.65,51.5004952392024,15.223154580525582,3.4756947320332645,6.582460972956853,5.145581586529693
West Bengal,Indo_Gangetic_Plain,2010,2.24,0.29,1.21,0.74,56.9214532589359,3.9352473834605592,0.509473991608733,2.125736309815748,1.3000370820360774
West Bengal,Indo_Gangetic_Plain,2011,857.46,575.3,281.56,0.6,61.8927332933406,1385.3968864746505,929.5113810426916,454.91608629650665,0.969419135452138
West Bengal,Indo_Gangetic_Plain,2012,686.58,20.62,33.02,632.95,66.8035425735272,1027.7598665434803,30.86662653751429,49.42851640488467,947.4796928671033
West Bengal,Indo_Gangetic_Plain,2013,726.5,533.95,178.97,13.58,70.9363464075585,1024.1576241126918,752.7170865725697,252.29661388499443,19.14392365512781
West Bengal,Indo_Gangetic_Plain,2014,26.07,6.13,17.28,2.67,73.2997730356476,35.56627656585167,8.362918118476056,23.574424973452896,3.642576080967548
West Bengal,Indo_Gangetic_Plain,2015,25353.27,11433.68,7895.63,6023.96,74.9707059453487,33817.56871608191,15250.863461703024,10531.620184763457,8035.085069615429
West Bengal,Indo_Gangetic_Plain,2016,,,,,77.3982386243201,,,,
West Bengal,Indo_Gangetic_Plain,2017,17727.94,6914.5,9158.28,1655.16,80.4703743512893,22030.393350240407,8592.60324776806,11380.933758329493,2056.856344142857
West Bengal,Indo_Gangetic_Plain,2018,54.01,22.41,13.27,18.33,83.5960370388638,64.60832584072227,26.80749087373794,15.873958228224115,21.926876738760214
West Bengal,Indo_Gangetic_Plain,2019,1269.83,1166.07,46.63,57.13,85.6069540558026,1483.325757826012,1362.120651132969,54.469873988980375,66.73523270406281
West Bengal,Indo_Gangetic_Plain,2020,0.0,,,,89.7288072623215,0.0,,,
West Bengal,Indo_Gangetic_Plain,2021,16079.45,6355.76,3383.23,6340.46,97.2255663027036,16538.29400174229,6537.128290116489,3479.774023086273,6521.391688539528
West Bengal,Indo_Gangetic_Plain,2022,3.68,0.26,3.11,0.32,100.0,3.68,0.26,3.11,0.32
West Bengal,Indo_Gangetic_Plain,2023,0.0,0.0,0.0,0.0,103.511128102947,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,1953,0.0,0.0,0.0,0.0,,,,,
Delhi,Indo_Gangetic_Plain,1954,0.0,0.0,0.0,0.0,,,,,
Delhi,Indo_Gangetic_Plain,1955,0.32,0.15,0.14,0.03,,,,,
Delhi,Indo_Gangetic_Plain,1956,0.06,0.04,0.02,0.0,,,,,
Delhi,Indo_Gangetic_Plain,1957,0.02,0.02,0.0,0.0,,,,,
Delhi,Indo_Gangetic_Plain,1958,0.02,0.02,0.0,0.0,,,,,
Delhi,Indo_Gangetic_Plain,1959,0.0,0.0,0.0,0.0,,,,,
Delhi,Indo_Gangetic_Plain,1960,0.0,0.0,0.0,0.0,1.4807409657796,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,1961,1.13,1.03,0.1,0.0,1.51250919184727,74.71028976821616,68.09875970023243,6.6115300679837326,0.0
Delhi,Indo_Gangetic_Plain,1962,0.08,0.07,0.01,0.0,1.57914454981879,5.06603401247721,4.432779760917558,0.6332542515596512,0.0
Delhi,Indo_Gangetic_Plain,1963,0.65,0.64,0.01,0.0,1.71106034615808,37.98814001268126,37.40370708940924,0.5844329232720193,0.0
Delhi,Indo_Gangetic_Plain,1964,1.85,1.25,0.6,0.0,1.85738469964291,99.6024141017028,67.29892844709649,32.30348565460631,0.0
Delhi,Indo_Gangetic_Plain,1965,0.0,0.0,0.0,0.0,2.01155449102702,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,1966,0.2,0.2,0.0,0.0,2.2785019847826,8.777696984059583,8.777696984059583,0.0,0.0
Delhi,Indo_Gangetic_Plain,1967,4.88,1.17,3.71,0.0,2.4748223801352,197.18586833425212,47.2761200719416,149.90974826231053,0.0
Delhi,Indo_Gangetic_Plain,1968,0.02,0.02,0.0,0.0,2.53459883367324,0.7890795077426599,0.7890795077426599,0.0,0.0
Delhi,Indo_Gangetic_Plain,1969,0.0,0.0,0.0,0.0,2.61933970726728,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,1970,0.0,0.0,0.0,0.0,2.66026017117103,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,1971,0.13,0.12,0.01,0.0,2.80191479682417,4.639684266893072,4.282785477132066,0.35689878976100553,0.0
Delhi,Indo_Gangetic_Plain,1972,0.07,0.04,0.01,0.022,3.10563122882567,2.253970122089127,1.2879829269080725,0.3219957317270181,0.7083906097994398
Delhi,Indo_Gangetic_Plain,1973,0.02,0.02,0.0,0.0,3.65935644592502,0.5465441887267245,0.5465441887267245,0.0,0.0
Delhi,Indo_Gangetic_Plain,1974,0.15,0.15,0.0,0.0,4.26928025708201,3.513472786219071,3.513472786219071,0.0,0.0
Delhi,Indo_Gangetic_Plain,1975,0.3,0.3,0.0,0.0,4.19889342115158,7.144739575640922,7.144739575640922,0.0,0.0
Delhi,Indo_Gangetic_Plain,1976,0.01,0.0,0.01,0.0,4.45006531955297,0.22471580262117472,0.0,0.22471580262117472,0.0
Delhi,Indo_Gangetic_Plain,1977,5.4,3.55,1.83,0.02,4.70092570737406,114.8709921437249,75.51704113152284,38.92850289315121,0.42544811905083296
Delhi,Indo_Gangetic_Plain,1978,17.61,9.32,3.18,5.11,4.81658175141862,365.61198187518266,193.49822095835904,66.02192517677916,106.0918357400445
Delhi,Indo_Gangetic_Plain,1979,0.0,0.0,0.0,0.0,5.57413581029161,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,1980,0.12,0.12,0.0,0.0,6.21562524163142,1.93061832615416,1.93061832615416,0.0,0.0
Delhi,Indo_Gangetic_Plain,1981,0.02,0.02,0.0,0.0,6.88862716034943,0.2903336112472298,0.2903336112472298,0.0,0.0
Delhi,Indo_Gangetic_Plain,1982,0.0,0.0,0.0,0.0,7.44632098471959,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,1983,0.35,0.35,0.0,0.0,8.08319436421132,4.329971348327829,4.329971348327829,0.0,0.0
Delhi,Indo_Gangetic_Plain,1984,0.0,0.0,0.0,0.0,8.72364467527372,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,1985,0.07,0.0,0.0,0.07,9.35120495613869,0.7485666320899942,0.0,0.0,0.7485666320899942
Delhi,Indo_Gangetic_Plain,1986,0.0,0.0,0.0,0.0,9.98609570765228,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,1987,0.0,0.0,0.0,0.0,10.9175880607911,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,1988,0.0,0.0,0.0,0.0,11.8163801753813,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,1989,0.0,0.0,0.0,0.0,12.8133055864533,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,1990,0.0,0.0,0.0,0.0,14.1802679594129,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,1991,0.0,0.0,0.0,0.0,16.1303127348422,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,1992,0.0,0.0,0.0,0.0,17.5764198477346,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,1993,0.0,0.0,0.0,0.0,19.3097682064243,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,1994,0.0,0.0,0.0,0.0,21.2368917187623,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,1995,32.34,6.99,0.07,25.28,23.1615279764214,139.6280937635995,30.179356073208425,0.30222531117662227,109.14651237921444
Delhi,Indo_Gangetic_Plain,1996,0.0,0.0,0.0,0.0,24.9160179568326,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,1997,65.809,25.58,9.7,30.53,26.5296468670007,248.05833387046516,96.42043155809233,36.5628688863759,115.07880279392336
Delhi,Indo_Gangetic_Plain,1998,0.0,0.0,0.0,0.0,28.6547160249704,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,1999,0.0,0.0,0.0,0.0,29.5339560481166,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,2000,0.0,0.0,0.0,0.0,30.6104599330265,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,2001,0.0,0.0,0.0,0.0,31.594774786071,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,2002,0.0,0.0,0.0,0.0,32.768736707346,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,2003,0.0,0.0,0.0,0.0,34.0361652784497,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,2004,0.0,0.0,0.0,0.0,35.9848763872227,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,2005,0.0,0.0,0.0,0.0,38.0079113271814,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,2006,0.0,0.0,0.0,0.0,41.2009324749758,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,2007,0.0,0.0,0.0,0.0,44.062097550747,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,2008,0.0,0.0,0.0,0.0,48.113153416174,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,2009,0.0,0.0,0.0,0.0,51.5004952392024,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,2010,0.0,0.0,0.0,0.0,56.9214532589359,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,2011,0.0,0.0,0.0,0.0,61.8927332933406,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,2012,0.0,0.0,0.0,0.0,66.8035425735272,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,2013,0.01,0.01,0.0,0.0,70.9363464075585,0.014097145548695001,0.014097145548695001,0.0,0.0
Delhi,Indo_Gangetic_Plain,2014,0.0,0.0,0.0,0.0,73.2997730356476,0.0,0.0,0.0,0.0
Delhi,Indo_Gangetic_Plain,2015,,,,,74.9707059453487,,,,
Delhi,Indo_Gangetic_Plain,2016,,,,,77.3982386243201,,,,
Delhi,Indo_Gangetic_Plain,2017,,,,,80.4703743512893,,,,
Delhi,Indo_Gangetic_Plain,2018,,,,,83.5960370388638,,,,
Delhi,Indo_Gangetic_Plain,2019,,,,,85.6069540558026,,,,
Delhi,Indo_Gangetic_Plain,2020,,,,,89.7288072623215,,,,
Delhi,Indo_Gangetic_Plain,2021,18.39,18.39,0.0,0.0,97.2255663027036,18.914777973876017,18.914777973876017,0.0,0.0
Delhi,Indo_Gangetic_Plain,2022,0.06,0.06,0.0,0.0,100.0,0.06,0.06,0.0,0.0
Delhi,Indo_Gangetic_Plain,2023,0.24,,0.09,0.15,103.511128102947,0.23185912896370717,,0.08694717336139018,0.14491195560231698
