region,year,P_ant,P_nat,PR,FAR,PR_boot_5,PR_boot_95,significant,n_boot_failed
Indo_Gangetic_Plain,1948,0.09166666666666666,0.10333333333333333,0.8870967741935484,-0.1272727272727272,0.6235294117647059,1.2746141009595326,False,0
Indo_Gangetic_Plain,1949,0.09,0.09666666666666666,0.9310344827586207,-0.07407407407407418,0.6527777777777778,1.3491731266149867,False,0
Indo_Gangetic_Plain,1950,0.09166666666666666,0.095,0.9649122807017543,-0.036363636363636376,0.6805277777777778,1.3915065722952478,False,0
Indo_Gangetic_Plain,1951,0.09333333333333334,0.09,1.0370370370370372,0.03571428571428592,0.737625227686703,1.45686638388123,False,0
Indo_Gangetic_Plain,1952,0.09333333333333334,0.09333333333333334,1.0,0.0,0.7095383759733037,1.3728104575163396,False,0
Indo_Gangetic_Plain,1953,0.09333333333333334,0.09666666666666666,0.9655172413793104,-0.03571428571428559,0.6865671641791045,1.3674006444683136,False,0
Indo_Gangetic_Plain,1954,0.09333333333333334,0.095,0.9824561403508772,-0.017857142857142794,0.6716311300639658,1.3879325643300797,False,0
Indo_Gangetic_Plain,1955,0.09333333333333334,0.09166666666666666,1.0181818181818183,0.017857142857143016,0.6968434343434343,1.4222222222222223,False,0
Indo_Gangetic_Plain,1956,0.09,0.09666666666666666,0.9310344827586207,-0.07407407407407418,0.6615384615384615,1.26092132505176,False,0
Indo_Gangetic_Plain,1957,0.08833333333333333,0.09166666666666666,0.9636363636363637,-0.037735849056603765,0.65625,1.3809956709956708,False,0
Indo_Gangetic_Plain,1958,0.08333333333333333,0.08666666666666667,0.9615384615384615,-0.040000000000000036,0.6771847507331379,1.3723772609819116,False,0
Indo_Gangetic_Plain,1959,0.09,0.08833333333333333,1.0188679245283019,0.01851851851851849,0.7030564692982455,1.439166193987521,False,0
Indo_Gangetic_Plain,1960,0.09166666666666666,0.08666666666666667,1.0576923076923075,0.05454545454545434,0.7538934426229508,1.512226391494684,False,0
Indo_Gangetic_Plain,1961,0.085,0.08666666666666667,0.9807692307692308,-0.019607843137254832,0.7016666666666667,1.375,False,0
Indo_Gangetic_Plain,1962,0.085,0.08333333333333333,1.0200000000000002,0.019607843137255165,0.7191823899371068,1.3960416666666664,False,0
Indo_Gangetic_Plain,1963,0.08166666666666667,0.085,0.9607843137254901,-0.04081632653061229,0.6785714285714286,1.3846153846153846,False,0
Indo_Gangetic_Plain,1964,0.08333333333333333,0.085,0.980392156862745,-0.02000000000000024,0.6768797399783315,1.4669444444444444,False,0
Indo_Gangetic_Plain,1965,0.07833333333333334,0.08333333333333333,0.9400000000000001,-0.06382978723404253,0.6545104895104895,1.4048363095238094,False,0
Indo_Gangetic_Plain,1966,0.08,0.08666666666666667,0.923076923076923,-0.08333333333333348,0.6290322580645161,1.2917892156862745,False,0
Indo_Gangetic_Plain,1967,0.08333333333333333,0.07833333333333334,1.0638297872340425,0.05999999999999994,0.7590012143290831,1.4250265957446808,False,0
Indo_Gangetic_Plain,1968,0.075,0.07333333333333333,1.0227272727272727,0.022222222222222254,0.7254901960784313,1.5319602272727264,False,0
Indo_Gangetic_Plain,1969,0.07833333333333334,0.075,1.0444444444444445,0.042553191489361764,0.7141483516483516,1.5409328683522228,False,0
Indo_Gangetic_Plain,1970,0.07333333333333333,0.07333333333333333,1.0,0.0,0.690909090909091,1.4705882352941175,False,0
Indo_Gangetic_Plain,1971,0.07,0.07666666666666666,0.9130434782608697,-0.09523809523809512,0.6362762237762238,1.3421052631578947,False,0
Indo_Gangetic_Plain,1972,0.065,0.075,0.8666666666666667,-0.15384615384615374,0.6000000000000001,1.2222222222222223,False,0
Indo_Gangetic_Plain,1973,0.06333333333333334,0.08166666666666667,0.7755102040816327,-0.2894736842105261,0.5454545454545455,1.0976829268292683,False,0
Indo_Gangetic_Plain,1974,0.06,0.08166666666666667,0.7346938775510204,-0.36111111111111094,0.5305522208883554,1.0250320512820512,False,0
Indo_Gangetic_Plain,1975,0.065,0.08,0.8125,-0.23076923076923084,0.5899010207237859,1.1351351351351353,False,0
Indo_Gangetic_Plain,1976,0.06333333333333334,0.075,0.8444444444444446,-0.18421052631578938,0.5833333333333334,1.1891891891891893,False,0
Indo_Gangetic_Plain,1977,0.06666666666666667,0.075,0.888888888888889,-0.125,0.641433962264151,1.238352638352638,False,0
Indo_Gangetic_Plain,1978,0.06833333333333333,0.08,0.8541666666666666,-0.17073170731707332,0.6100531738118977,1.1951219512195121,False,0
Indo_Gangetic_Plain,1979,0.065,0.08,0.8125,-0.23076923076923084,0.6190476190476191,1.076923076923077,False,0
Indo_Gangetic_Plain,1980,0.06833333333333333,0.08,0.8541666666666666,-0.17073170731707332,0.6604654566744731,1.1539316239316237,False,0
Indo_Gangetic_Plain,1981,0.07166666666666667,0.07833333333333334,0.9148936170212766,-0.09302325581395343,0.7114160839160839,1.1579545454545452,False,0
Indo_Gangetic_Plain,1982,0.075,0.08166666666666667,0.9183673469387755,-0.0888888888888888,0.7358490566037736,1.1592758985200844,False,0
Indo_Gangetic_Plain,1983,0.075,0.08333333333333333,0.9,-0.11111111111111116,0.7076923076923076,1.1363636363636362,False,0
Indo_Gangetic_Plain,1984,0.07666666666666666,0.08166666666666667,0.9387755102040816,-0.0652173913043479,0.7407037037037038,1.2145470383275259,False,0
Indo_Gangetic_Plain,1985,0.08,0.08166666666666667,0.979591836734694,-0.02083333333333326,0.7592273307790549,1.2703931203931205,False,0
Indo_Gangetic_Plain,1986,0.07666666666666666,0.08,0.9583333333333333,-0.04347826086956519,0.7457473035439137,1.2442073170731707,False,0
Indo_Gangetic_Plain,1987,0.07833333333333334,0.08833333333333333,0.8867924528301887,-0.12765957446808507,0.698397723869422,1.1363636363636362,False,0
Indo_Gangetic_Plain,1988,0.08,0.09166666666666666,0.8727272727272728,-0.14583333333333326,0.6984126984126985,1.1136363636363635,False,0
Indo_Gangetic_Plain,1989,0.08,0.095,0.8421052631578947,-0.1875,0.65625,1.0952380952380951,False,0
Indo_Gangetic_Plain,1990,0.08666666666666667,0.09666666666666666,0.896551724137931,-0.11538461538461542,0.6983405483405484,1.1489361702127658,False,0
Indo_Gangetic_Plain,1991,0.08666666666666667,0.10166666666666667,0.8524590163934427,-0.1730769230769229,0.6811292270531402,1.0834039548022598,False,0
Indo_Gangetic_Plain,1992,0.08833333333333333,0.10333333333333333,0.8548387096774194,-0.16981132075471694,0.6773945409429281,1.0862443778110944,False,0
Indo_Gangetic_Plain,1993,0.09166666666666666,0.09833333333333333,0.9322033898305084,-0.07272727272727275,0.7412334217506632,1.1608418367346938,False,0
